category,rating,country,varietal,average_price
Red,94,France,Rhône-style Red Blend,76.1
Red,90,Australia,Shiraz-Roussanne,29
Red,84,Australia,Grenache-Shiraz,18.5
Red,86,US,Gamay Noir,25
Red,93,Portugal,Jaen,32
Red,81,South Korea,Meoru,11
Red,86,France,Merlot-Cabernet Sauvignon,12.5
Red,92,Spain,Carignan-Grenache,52.5
Red,91,Italy,Sagrantino,58.36
Red,88,South Africa,Pinot Noir,39.14
Red,87,US,Cabernet Sauvignon,37.82
Red,88,Portugal,Touriga Nacional-Cabernet Sauvignon,24.4
Red,97,Italy,Merlot,291.13
Red,83,Mexico,Grenache,25
Red,88,US,Gamay,35
Red,92,US,Aglianico,38.71
Red,86,Greece,Cabernet Sauvignon-Merlot,14
Red,87,France,Cinsault,15.5
Red,84,France,Shiraz-Grenache,17
Red,89,Italy,Mondeuse,43
Red,88,Bulgaria,Mavrud,14.25
Red,94,US,Syrah-Petit Verdot,49
Red,90,Australia,Merlot,38
Red,89,Italy,Cabernet Franc,82.5
Red,97,France,Bordeaux-style Red Blend,422.9
Red,86,US,Pinotage,30
Red,87,Portugal,Tinta Caiada,16
Red,86,Chile,Merlot-Cabernet,15
Red,85,Greece,Mavrodaphne,13
Red,84,France,Cabernet Franc,14.27
Red,90,Spain,Shiraz,20
Red,89,Italy,Dolcetto,21.14
Red,87,Mexico,Cabernet Sauvignon,18
Red,82,Spain,Merlot,14.71
Red,91,South Africa,Bordeaux-style Red Blend,45.97
Red,98,Italy,Cabernet Franc,127.5
Red,87,Spain,Prieto Picudo,27.4
Red,83,Spain,Tempranillo Blend,22.58
Red,93,South Africa,Mourvèdre,NULL
Red,95,South Africa,Rhône-style Red Blend,130
Red,93,Italy,Cannonau,27.5
Red,92,Armenia,Areni,38.5
Red,88,Spain,Rhône-style Red Blend,14
Red,90,Argentina,Syrah,22.25
Red,90,Italy,Sangiovese,51.05
Red,91,France,Gamay,24.29
Red,89,Argentina,Cabernet Sauvignon,22.76
Red,87,Australia,Chardonnay,22.5
Red,81,US,White Blend,NULL
Red,85,Hungary,Red Blend,15
Red,90,Israel,Cabernet Franc-Cabernet Sauvignon,38
Red,84,Israel,Cabernet Sauvignon,26.5
Red,81,South Africa,Shiraz-Cabernet Sauvignon,10
Red,88,US,Touriga Nacional,37.75
Red,88,Turkey,Boğazkere,21
Red,94,Italy,Bordeaux-style Red Blend,145
Red,82,France,Malbec,NULL
Red,88,Argentina,Cabernet Sauvignon-Merlot,11
Red,93,Italy,Syrah,75.27
Red,84,Spain,Tinta de Toro,19.53
Red,89,Italy,Raboso,25
Red,83,Mexico,Syrah,35
Red,86,Germany,Spätburgunder,47.67
Red,92,South Africa,Cabernet Sauvignon-Merlot,NULL
Red,85,Portugal,Alfrocheiro,11
Red,81,US,Bordeaux-style Red Blend,29.7
Red,95,US,Cabernet,45
Red,84,US,Cabernet Sauvignon-Shiraz,18
Red,88,Portugal,Aragonez,NULL
Red,86,Portugal,Trincadeira,12
Red,81,Germany,Spätburgunder,76
Red,86,Australia,Tempranillo,20
Red,89,Greece,St. George,14
Red,90,US,Schioppettino,34
Red,82,US,Pinot Noir,23.55
Red,89,US,Garnacha,25.33
Red,89,Portugal,Merlot,13
Red,87,South Africa,Shiraz-Grenache,22
Red,85,Chile,Cabernet Blend,32.75
Red,91,US,Grenache-Syrah,43.38
Red,88,France,Tannat-Cabernet,16.2
Red,97,US,Cabernet Blend,119.5
Red,90,Chile,Cinsault,19.5
Red,85,Romania,Pinot Noir,8
Red,89,Slovenia,Pinot Noir,NULL
Red,88,Austria,Austrian Red Blend,24.8
Red,82,Spain,Monastrell,14.45
Red,93,France,Tannat-Merlot,25
Red,84,Romania,Red Blend,15
Red,89,US,Primitivo,28.06
Red,86,Australia,Pinot Noir,24.96
Red,88,Spain,Tempranillo Blend,26.6
Red,93,Spain,Cariñena-Garnacha,65
Red,88,Australia,Petit Verdot,11.5
Red,85,US,Syrah-Cabernet,19.67
Red,97,US,Zinfandel,50
Red,86,New Zealand,Sauvignon Blanc,16
Red,84,France,Merlot,12.55
Red,91,France,Syrah,68.77
Red,88,Italy,Casavecchia,32
Red,85,Israel,Bordeaux-style Red Blend,42
Red,83,South Africa,Pinot Noir,7
Red,90,Italy,Vespolina,60
Red,94,US,Tannat,52
Red,83,US,Pinot Grigio,8
Red,88,US,Cabernet Franc,32.38
Red,93,France,Merlot-Tannat,25
Red,89,US,Montepulciano,34.5
Red,87,New Zealand,Red Blend,35.5
Red,84,US,Cabernet Blend,37.5
Red,91,Argentina,Bordeaux-style Red Blend,45.96
Red,83,Chile,Syrah-Cabernet,8
Red,88,Bulgaria,Pinot Noir,12.5
Red,85,US,Gamay Noir,21.5
Red,81,Argentina,Malbec-Tannat,15
Red,87,US,Cabernet Sauvignon-Sangiovese,52.67
Red,89,Italy,Uva di Troia,17.5
Red,86,Italy,Cesanese d'Affile,18
Red,83,US,Cabernet Blend,44.83
Red,92,South Africa,Rhône-style Red Blend,48.33
Red,89,South Africa,Cabernet Franc,NULL
Red,84,Australia,Shiraz,14.91
Red,80,South Africa,Shiraz,15.33
Red,92,Portugal,Sousão,55
Red,92,Argentina,Petit Verdot,75
Red,88,New Zealand,Bordeaux-style Red Blend,38.67
Red,92,Italy,Pignolo,70
Red,85,Austria,Blaufränkisch,16.17
Red,92,France,Tannat-Cabernet,15
Red,84,Mexico,Cabernet Sauvignon,47.67
Red,93,Italy,Nerello Mascalese,56.13
Red,88,Italy,Nerello Mascalese,26.67
Red,92,Chile,Carmenère-Cabernet Sauvignon,58
Red,89,Spain,Syrah,45.8
Red,87,Greece,Rosé,14
Red,87,Argentina,Syrah-Bonarda,13
Red,85,US,Lemberger,14.5
Red,86,Australia,Cabernet Blend,12.67
Red,91,France,Abouriou,16.5
Red,86,Argentina,Malbec-Cabernet Sauvignon,22.31
Red,90,Australia,Cabernet Sauvignon-Merlot,38.44
Red,82,Italy,Sangiovese,17.44
Red,80,Italy,Montepulciano,22.5
Red,89,Spain,Tinto del Pais,75.57
Red,87,Austria,Zweigelt,18.52
Red,80,Spain,Garnacha,11
Red,85,Portugal,Castelão,9.5
Red,82,Chile,Syrah,10.45
Red,91,South Africa,Cabernet Sauvignon,36
Red,83,Chile,Malbec,11.87
Red,89,France,Negrette,19
Red,92,Portugal,Jaen,32
Red,97,Australia,Shiraz,355
Red,98,France,Bordeaux-style Red Blend,613.67
Red,89,US,Monastrell,24
Red,96,Argentina,Bordeaux-style Red Blend,50
Red,81,US,Sangiovese,23.2
Red,82,Greece,Cabernet Blend,12
Red,89,Spain,Graciano,39.8
Red,87,Italy,Ruché,26
Red,83,Spain,Syrah,22.5
Red,89,Italy,Carignano,24.33
Red,89,France,Cabernet Blend,16
Red,87,US,Cabernet,26.5
Red,89,Hungary,Merlot,76
Red,91,Australia,Syrah,59.83
Red,88,Australia,Shiraz-Grenache,18.5
Red,95,Portugal,Touriga Nacional,40
Red,91,Mexico,Syrah-Mourvèdre,45
Red,88,Canada,Cabernet Franc,31
Red,88,Spain,Carignan-Grenache,25
Red,85,Israel,Pinot Noir,21
Red,83,Italy,Cabernet Sauvignon,16.5
Red,85,South Africa,Sauvignon Blanc,11
Red,85,Australia,Sangiovese,19
Red,87,France,Syrah,33.42
Red,87,Italy,Aglianico,24.43
Red,84,Italy,Pinot Nero,13.67
Red,83,Italy,Chardonnay,14
Red,87,Turkey,Okuzgozu,17
Red,83,US,Grenache-Syrah,27.5
Red,88,France,Syrah,34.37
Red,87,Australia,Chardonnay-Viognier,20
Red,92,US,Syrah-Viognier,39
Red,86,Chile,Malbec-Cabernet Sauvignon,15
Red,90,Italy,Carignano,34.88
Red,90,Portugal,Touriga Nacional-Cabernet Sauvignon,18.33
Red,89,Australia,Alicante Bouschet,NULL
Red,93,South Africa,Bordeaux-style Red Blend,64.07
Red,88,South Africa,Cabernet Sauvignon-Merlot-Shiraz,12
Red,88,Italy,Cabernet,14
Red,88,US,Tempranillo Blend,24
Red,94,Spain,Grenache,50
Red,88,Australia,Sémillon,15
Red,83,Spain,Garnacha,13
Red,87,US,Gamay Noir,27
Red,86,US,Riesling,10
Red,91,Australia,Bordeaux-style Red Blend,58.47
Red,84,Spain,Syrah-Grenache,10
Red,81,US,Cabernet Merlot,10
Red,88,France,Mondeuse,21.5
Red,88,Bulgaria,Bordeaux-style Red Blend,35
Red,91,Spain,Tempranillo Blend,53.47
Red,85,US,Abouriou,75
Red,93,US,Petite Sirah,37.93
Red,88,Uruguay,Tannat,30.93
Red,87,France,Pinot Noir-Gamay,18.5
Red,97,Italy,Aglianico,90
Red,88,Chile,Tempranillo,26
Red,88,New Zealand,Sauvignon Blanc,22
Red,81,Uruguay,Tannat,26.67
Red,85,Spain,Tempranillo-Shiraz,20
Red,85,Israel,Tempranillo,20
Red,80,Argentina,Merlot-Malbec,8.5
Red,85,Chile,Petit Verdot,22
Red,90,Argentina,Malbec-Bonarda,28
Red,91,Austria,Pinot Noir,37.25
Red,88,Spain,Shiraz-Tempranillo,13
Red,90,Australia,Cabernet Merlot,20
Red,90,US,Cabernet Sauvignon-Syrah,49.92
Red,89,US,Carignane,29.14
Red,88,France,Poulsard,28
Red,90,US,White Blend,18
Red,90,Australia,Shiraz-Viognier,24.25
Red,83,Switzerland,Merlot,38
Red,90,Chile,Syrah,30.73
Red,91,Italy,Primitivo,41
Red,91,Chile,Carmenère-Syrah,37
Red,94,Italy,Sangiovese Grosso,94.98
Red,84,France,Malbec,15.93
Red,83,US,Merlot-Petite Verdot,20
Red,90,US,Raspberry,14
Red,89,Bulgaria,Merlot,12.25
Red,88,France,Carcajolu,21
Red,93,Germany,Spätburgunder,53.62
Red,84,US,Carignane,28
Red,90,Argentina,Malbec-Merlot,30
Red,85,Argentina,Malbec-Tempranillo,NULL
Red,87,Portugal,Cabernet Sauvignon,15.33
Red,82,US,Nebbiolo,23
Red,82,Chile,Cabernet Blend,16
Red,89,Hungary,Kekfrankos,19
Red,85,Bulgaria,Cabernet Sauvignon,9.67
Red,90,Spain,Tempranillo,39.87
Red,92,US,Grenache,40.31
Red,87,Germany,St. Laurent,43
Red,84,Hungary,Red Blend,8
Red,84,Italy,Syrah,13.5
Red,88,Chile,Cabernet Sauvignon-Sangiovese,13
Red,96,France,Bordeaux-style Red Blend,288.55
Red,89,Germany,Spätburgunder,64.6
Red,83,South Africa,Cabernet Sauvignon-Merlot,11
Red,82,Australia,Cabernet Sauvignon,15.96
Red,86,France,Shiraz,10
Red,85,Spain,Albariño,25
Red,87,Argentina,Tannat,14
Red,87,Chile,Merlot,14.09
Red,82,Spain,Prieto Picudo,15
Red,86,Australia,Carnelian,13
Red,87,New Zealand,Bordeaux-style Red Blend,27.53
Red,89,Serbia,Red Blend,41
Red,92,Austria,Cabernet Sauvignon-Cabernet Franc,50
Red,87,Hungary,Pinot Noir-Syrah,12
Red,96,US,Rhône-style Red Blend,45
Red,84,Germany,Pinot Noir,27.5
Red,85,New Zealand,Red Blend,25
Red,91,Italy,Refosco,45
Red,89,Australia,Cabernet Merlot,22
Red,88,US,Dornfelder,35
Red,91,Mexico,Red Blend,104
Red,86,US,Cabernet Sauvignon-Sangiovese,26
Red,89,Chile,Cabernet Sauvignon-Syrah,19
Red,90,Argentina,Malbec-Tempranillo,16
Red,95,Italy,Barbera,52.67
Red,95,US,Syrah,61.59
Red,94,Italy,Nero d'Avola,51
Red,85,South Africa,Rhône-style Red Blend,9
Red,81,US,Cabernet Blend,30
Red,89,Chile,Shiraz,29
Red,82,Greece,Agiorgitiko,14.33
Red,83,France,Nielluciu,14
Red,86,Spain,Tinta de Toro,19.79
Red,89,Uruguay,Merlot,20
Red,86,US,Grenache Blend,24
Red,80,Hungary,Chardonnay,12
Red,90,Argentina,Syrah-Viognier,70
Red,89,Spain,Cabernet Sauvignon,34
Red,92,US,White Blend,25
Red,86,Italy,Schiava,10
Red,89,Argentina,Bordeaux-style Red Blend,40.92
Red,85,Spain,Carignan-Grenache,20
Red,87,Spain,Cabernet Sauvignon-Cabernet Franc,28
Red,92,France,Cabernet Franc-Cabernet Sauvignon,45
Red,85,Spain,Rhône-style Red Blend,13.67
Red,88,US,Cabernet Sauvignon-Merlot,29.88
Red,89,Spain,Monastrell-Petit Verdot,23
Red,84,Spain,Monastrell,13.06
Red,94,Australia,Grenache,70
Red,84,Moldova,Merlot,17
Red,93,France,Gamay,32.5
Red,90,Romania,Red Blend,58
Red,83,Spain,Tempranillo,15.26
Red,87,Chile,Cabernet Sauvignon-Syrah,13.5
Red,90,Argentina,Bordeaux-style Red Blend,39.58
Red,89,Italy,Gaglioppo,18
Red,85,US,Alvarelhão,18
Red,91,US,Touriga Nacional,40
Red,88,US,Sparkling Blend,25
Red,88,France,Merlot-Cabernet Sauvignon,11
Red,80,Argentina,Pinot Noir,16
Red,86,Chile,Cabernet-Syrah,16
Red,92,US,Sangiovese,35.85
Red,90,Australia,Cabernet Franc,32
Red,95,Spain,Tempranillo-Cabernet Sauvignon,505
Red,92,Spain,Tempranillo-Cabernet Sauvignon,600
Red,89,Argentina,Malbec-Cabernet Sauvignon,32.38
Red,90,Chile,Pinot Noir,31.95
Red,89,France,Gamay,21.1
Red,90,Chile,Merlot,20.46
Red,88,Spain,Cencibel,60
Red,93,South Africa,Cabernet Franc,68.5
Red,87,Australia,Shiraz-Malbec,20
Red,85,France,Rhône-style Red Blend,17.03
Red,95,Austria,Austrian Red Blend,35
Red,83,Spain,Tempranillo-Garnacha,10.78
Red,95,Italy,Aglianico,73
Red,86,France,Mondeuse,22.5
Red,88,Chile,$17 ,17
Red,99,US,Bordeaux-style Red Blend,300
Red,81,US,Petite Sirah,19.58
Red,85,Tunisia,Red Blend,8
Red,84,South Africa,Merlot-Cabernet Sauvignon,9.5
Red,89,Germany,Red Blend,28
Red,85,Spain,Tempranillo-Garnacha,10.57
Red,86,Turkey,Bordeaux-style Red Blend,25
Red,83,Spain,Cabernet Franc,9
Red,90,Portugal,Syrah,28.69
Red,83,US,Dolcetto,20.25
Red,87,US,Petit Verdot,35.62
Red,89,Uruguay,Red Blend,56
Red,86,Italy,Teroldego Rotaliano,15
Red,86,Mexico,Red Blend,35
Red,87,US,Sangiovese-Syrah,50
Red,85,Chile,Merlot,12.49
Red,86,Uruguay,Tannat,21.71
Red,81,Peru,Red Blend,10
Red,92,Australia,Mourvèdre-Syrah,18
Red,91,France,Grenache-Syrah,30.78
Red,83,Argentina,Cabernet Sauvignon-Malbec,16.75
Red,81,Spain,Cabernet Sauvignon-Tempranillo,17
Red,87,Argentina,Cabernet Sauvignon,17.82
Red,90,France,Tannat-Cabernet,14.8
Red,86,Austria,Austrian Red Blend,18.75
Red,90,South Africa,Red Blend,29.94
Red,87,Australia,Cabernet Sauvignon,21.88
Red,84,Greece,Assyrtico,17
Red,91,Spain,Tinto Fino,53.62
Red,96,Spain,Tempranillo Blend,94.33
Red,82,Austria,Austrian Red Blend,NULL
Red,91,Argentina,Malbec-Cabernet Franc,57.5
Red,89,Italy,Foglia Tonda,75
Red,90,Italy,Pinot Nero,34
Red,84,Austria,Red Blend,36
Red,96,US,Bordeaux-style Red Blend,142.39
Red,80,Mexico,Cabernet Sauvignon,24
Red,85,Australia,G-S-M,18
Red,92,France,Cabernet Sauvignon,49
Red,87,Chile,Carmenère,16.37
Red,88,Portugal,Jaen,30.5
Red,92,Spain,Garnacha-Graciano,125
Red,85,Portugal,Baga,12
Red,83,Canada,Syrah,40
Red,83,Spain,Tempranillo-Shiraz,11
Red,89,Romania,Pinot Noir,20
Red,90,Israel,Petite Sirah,47.33
Red,87,Spain,Carineña,45
Red,86,Spain,Prieto Picudo,25.5
Red,86,France,Syrah-Viognier,14
Red,87,New Zealand,Malbec-Merlot,16
Red,83,Chile,Carignan,21.25
Red,87,Spain,Tempranillo Blend,24.03
Red,84,US,Black Muscat,7
Red,83,US,Syrah-Grenache,19
Red,91,Argentina,Cabernet Franc,51.38
Red,89,Italy,Corvina,48.66
Red,90,Chile,Petite Sirah,80
Red,86,South Africa,Cabernet Sauvignon,15.84
Red,85,Spain,Garnacha-Monastrell,10
Red,89,Spain,Cabernet Blend,22
Red,92,New Zealand,Syrah,66.25
Red,89,Portugal,Moreto,30
Red,81,Spain,Red Blend,24.84
Red,90,Uruguay,Red Blend,40.67
Red,84,Australia,Cabernet Merlot,10
Red,87,Hungary,Cabernet Sauvignon,29
Red,88,Italy,Petit Verdot,36.33
Red,87,Italy,Casavecchia,55
Red,86,US,G-S-M,32.6
Red,98,Italy,Syrah,225
Red,83,Greece,Red Blend,23.8
Red,82,Argentina,Syrah,11.89
Red,88,US,Blaufränkisch,25.5
Red,81,Argentina,Merlot,12.22
Red,93,France,Grenache-Syrah,31.67
Red,86,Italy,Alicante,24
Red,82,Australia,Cabernet Sauvignon-Malbec,15
Red,96,Italy,Sangiovese Grosso,81.14
Red,85,France,Pinot Noir-Gamay,14
Red,86,France,Pinot Noir-Gamay,16
Red,89,France,Trousseau,30
Red,94,US,Syrah-Cabernet Sauvignon,73.67
Red,88,US,Syrah-Mourvèdre,23
Red,83,Georgia,Saperavi,12
Red,87,US,Chardonnay,21.63
Red,82,Chile,Carmenère-Cabernet Sauvignon,14.5
Red,98,Spain,Tempranillo,195
Red,84,South Africa,Chardonnay,12.5
Red,84,US,Tannat,45
Red,88,France,Tannat-Syrah,10
Red,92,Spain,Tinto Fino,60.69
Red,90,Israel,Meritage,45
Red,91,Uruguay,Tannat,92.75
Red,88,Moldova,Pinot Noir,15
Red,89,France,Cabernet-Syrah,35
Red,87,Italy,Sagrantino,43.7
Red,85,US,Cabernet Blend,43.8
Red,90,France,Grenache-Syrah,26.77
Red,85,US,Sagrantino,40
Red,84,Spain,Shiraz-Tempranillo,8
Red,92,France,Provence red blend,33.47
Red,90,Argentina,Merlot,23.5
Red,93,US,Merlot,50.92
Red,88,Brazil,Red Blend,100
Red,92,France,Syrah-Grenache,15
Red,83,Australia,Cabernet Merlot,17
Red,90,Portugal,Alicante Bouschet,36
Red,92,Australia,Sangiovese,15
Red,82,Spain,Tempranillo,15.12
Red,85,Chile,Cabernet Sauvignon,13.95
Red,85,France,Grenache-Syrah,21.33
Red,90,Australia,Sangiovese,22
Red,85,Austria,St. Laurent,24
Red,81,US,Chancellor,20
Red,88,Argentina,Nebbiolo,64
Red,90,Chile,Cabernet Sauvignon-Cabernet Franc,25
Red,87,Italy,Pinot Noir,21.25
Red,85,Argentina,Meritage,16
Red,88,Spain,Tempranillo-Shiraz,15
Red,89,Argentina,Merlot,61
Red,96,Italy,Nerello Mascalese,72
Red,80,Italy,Corvina,NULL
Red,94,Israel,Cabernet Sauvignon,25
Red,89,Spain,Red Blend,33.89
Red,87,New Zealand,Merlot,39.67
Red,95,Portugal,Portuguese Red,81.46
Red,90,US,Mataro,28
Red,88,US,Grenache-Syrah,37.67
Red,93,US,Merlot-Cabernet Franc,35
Red,80,Australia,Shiraz,11
Red,91,Portugal,Pinot Noir,65
Red,91,Chile,Cabernet Sauvignon-Cabernet Franc,25
Red,83,Brazil,Cabernet Sauvignon-Merlot,23.5
Red,86,Australia,Grenache-Shiraz,17
Red,92,France,Carignan,30
Red,82,Australia,Cabernet Blend,20
Red,86,US,Touriga Franca,60
Red,91,Germany,Trollinger,20.5
Red,85,Italy,Bonarda,18
Red,87,France,Merlot,22.95
Red,85,Spain,Monastrell-Syrah,19.33
Red,85,Australia,Syrah,36
Red,92,Argentina,Bordeaux-style Red Blend,53.19
Red,91,Lebanon,Red Blend,53.33
Red,86,Australia,Grenache,18.71
Red,80,Spain,Tinto del Pais,29
Red,89,Portugal,Touriga Nacional,23.19
Red,81,Spain,Graciano,15
Red,90,US,Cabernet Franc-Cabernet Sauvignon,125
Red,92,Italy,Merlot,126.58
Red,89,US,Cabernet Blend,53.4
Red,90,Germany,Trollinger,26
Red,88,South Africa,Syrah-Mourvèdre,13
Red,86,Italy,Uva di Troia,17
Red,87,Spain,Garnacha-Graciano,18
Red,84,Argentina,Malbec-Cabernet Franc,20
Red,100,Spain,Tempranillo Blend,750
Red,83,Spain,Cabernet Sauvignon-Cabernet Franc,30
Red,85,Italy,Casavecchia,35.5
Red,95,France,Tannat-Cabernet,35
Red,89,Israel,Red Blend,37.47
Red,84,South Africa,Merlot,13.24
Red,95,Argentina,Malbec-Cabernet Sauvignon,50
Red,85,Italy,Lagrein,21
Red,94,Argentina,Merlot,120
Red,85,US,Ranchita Canyon,18
Red,87,Argentina,Syrah,14.35
Red,92,Australia,Rhône-style Red Blend,36.14
Red,87,France,Malbec,18.89
Red,89,Spain,Mencía,23.79
Red,88,Chile,Pinot Noir,22.76
Red,87,US,Aglianico,25
Red,98,Italy,Red Blend,170.67
Red,92,US,Petite Sirah,36.79
Red,93,Argentina,Pinot Noir,115
Red,83,US,Cabernet Sauvignon-Shiraz,9
Red,91,Portugal,Baga-Touriga Nacional,40
Red,85,US,G-S-M,31.38
Red,87,US,Syrah-Grenache,23
Red,88,Spain,Merlot-Cabernet Sauvignon,14
Red,85,Spain,Grenache,10
Red,80,US,Syrah-Cabernet Sauvignon,36
Red,85,Australia,Grenache,23
Red,92,US,Tannat,35.75
Red,92,Chile,Cabernet Sauvignon-Carmenère,50
Red,88,Romania,Feteasca Neagra,14.5
Red,91,Israel,Petite Sirah,21.5
Red,80,Argentina,Tempranillo,11.75
Red,94,Australia,Shiraz-Viognier,141.67
Red,85,Greece,Cabernet Sauvignon-Merlot,35
Red,84,US,Cabernet Sauvignon-Merlot,26.5
Red,87,US,Dornfelder,47
Red,85,US,Barbera,21.18
Red,84,Italy,Raboso,18
Red,94,France,Tannat-Cabernet,35
Red,88,Lebanon,Red Blend,43
Red,84,US,Syrah-Viognier,56
Red,96,US,Cabernet Sauvignon-Merlot,75
Red,89,Italy,Sagrantino,47
Red,93,Chile,Malbec,58
Red,92,US,Monastrell,36
Red,84,Argentina,Bordeaux-style Red Blend,13.5
Red,90,US,Valdiguié,24
Red,86,US,Barbera,24.62
Red,88,Chile,Red Blend,27.04
Red,91,US,Syrah-Tempranillo,45
Red,81,US,Dolcetto,21
Red,90,Hungary,Kekfrankos,35
Red,93,US,Valdiguié,32
Red,86,Australia,Petit Verdot,20.67
Red,86,US,Touriga Nacional,28.25
Red,89,US,Lagrein,20
Red,84,Greece,Cabernet Sauvignon,13
Red,86,Chile,Carmenère,14.09
Red,93,US,Grenache-Syrah,54
Red,84,US,Pinot Meunier,31
Red,92,Austria,Cabernet Franc-Merlot,60
Red,91,US,Alicante Bouschet,30
Red,84,France,Grenache,19.33
Red,86,US,Primitivo,34.46
Red,87,Chile,Shiraz-Cabernet Sauvignon,15
Red,95,Italy,Nerello Mascalese,54.17
Red,92,France,Petit Verdot,40
Red,92,Australia,Tokay,16
Red,84,Moldova,Red Blend,17.5
Red,88,Portugal,Syrah,28.27
Red,90,South Africa,Pinot Noir,46.82
Red,89,US,Syrah-Cabernet,39
Red,89,Australia,Petit Verdot,24
Red,87,Canada,Cabernet Franc,25.5
Red,100,US,Cabernet Blend,245
Red,81,Italy,Cabernet Franc,24
Red,89,Uruguay,Tempranillo,22
Red,86,Romania,Merlot,11.33
Red,88,Georgia,Red Blend,22
Red,83,Argentina,Cabernet Sauvignon-Syrah,13
Red,92,Portugal,Portuguese Red,36.08
Red,87,Spain,Cabernet Franc,49
Red,86,Germany,Pinot Noir,19.5
Red,95,Argentina,Red Blend,50
Red,88,Greece,Mandilaria,17
Red,100,Italy,Nebbiolo,113
Red,92,Spain,Red Blend,61.02
Red,87,Portugal,Bordeaux-style Red Blend,38
Red,89,US,Merlot-Cabernet,20
Red,86,Spain,Merlot-Cabernet Sauvignon,14
Red,94,Australia,Cabernet Sauvignon,64.83
Red,84,Spain,Garnacha Blend,16
Red,92,Argentina,Red Blend,47.39
Red,86,Portugal,Syrah,21.5
Red,82,Argentina,Cabernet Sauvignon-Merlot,7
Red,88,Spain,Maturana,45
Red,86,Australia,Merlot,14.38
Red,88,US,Cabernet Franc-Lemberger,20
Red,90,US,Shiraz,22.5
Red,88,Argentina,Shiraz-Malbec,15.5
Red,86,Uruguay,Cabernet Sauvignon,16
Red,87,Spain,Tempranillo-Cabernet Sauvignon,14.29
Red,94,South Africa,Shiraz,155
Red,91,Argentina,Red Blend,42.57
Red,93,Argentina,Malbec-Cabernet Sauvignon,68.33
Red,84,Spain,Viura,10
Red,84,Italy,Merlot,22.38
Red,94,Argentina,Malbec-Cabernet Sauvignon,135.5
Red,83,Chile,Cabernet Sauvignon-Petit Verdot,16
Red,86,Italy,Corvina,23.49
Red,91,Austria,Cabernet Blend,46.5
Red,90,Canada,Syrah,35.67
Red,84,US,Dolcetto,20.31
Red,87,Uruguay,Pinot Noir,15
Red,86,Austria,Cabernet Sauvignon,22.5
Red,83,France,Shiraz,11
Red,92,Greece,Red Blend,22
Red,89,France,Merlot,26.67
Red,92,Argentina,Cabernet Sauvignon,58.53
Red,89,Italy,Bordeaux-style Red Blend,52.67
Red,90,Italy,Fumin,30
Red,91,Italy,Cabernet Sauvignon-Merlot,80
Red,81,Spain,Syrah,10.33
Red,86,Australia,Nebbiolo,20.5
Red,85,Australia,Mourvèdre,30
Red,85,France,Cabernet Sauvignon-Syrah,9
Red,89,Croatia,Teran,45
Red,87,South Africa,Shiraz,20.82
Red,91,Israel,Cabernet Franc,52.5
Red,90,Italy,Ciliegiolo,17.5
Red,87,Canada,Meritage,44.5
Red,85,Canada,Merlot,22.5
Red,89,South Africa,Barbera,NULL
Red,85,US,Petit Verdot,33.74
Red,87,Hungary,Bordeaux-style Red Blend,28
Red,90,Spain,Petit Verdot,31.5
Red,86,Portugal,Aragonez,10
Red,92,Portugal,Touriga Nacional Blend,22
Red,85,New Zealand,Merlot-Malbec,20
Red,85,Slovenia,Pinot Noir,7
Red,86,US,Sauvignon Blanc,18.5
Red,90,France,Carignan-Grenache,17
Red,86,France,Negrette,16.67
Red,87,Turkey,Karalahna,15
Red,93,Portugal,Tinta Roriz,56
Red,88,Italy,Magliocco,25
Red,84,US,Mourvèdre,27.5
Red,87,France,Mourvèdre,28
Red,86,Australia,Bordeaux-style Red Blend,39.5
Red,89,South Africa,Chenin Blanc,12
Red,93,US,Syrah-Petite Sirah,92
Red,91,Argentina,Cabernet Sauvignon-Malbec,46
Red,86,Italy,Negroamaro,13.95
Red,89,Spain,Cabernet Sauvignon-Merlot,18.33
Red,92,Italy,Aglianico,51.1
Red,90,Italy,Dolcetto,21.2
Red,84,Argentina,Cabernet Sauvignon-Malbec,12
Red,86,Croatia,Refosco,25
Red,83,Mexico,Tempranillo,27
Red,86,Italy,Susumaniello,20
Red,84,US,Syrah-Grenache,15
Red,87,Argentina,Malbec-Corvina,18
Red,88,Serbia,Prokupac,21
Red,90,New Zealand,Merlot-Cabernet Sauvignon,44
Red,90,New Zealand,Cabernet Sauvignon-Merlot,27.5
Red,89,Portugal,Red Blend,21.86
Red,90,France,Red Blend,24.84
Red,83,France,Pinot Noir,22.52
Red,95,Italy,Syrah,65
Red,89,Spain,Tinto Fino,35.9
Red,83,Argentina,Merlot,14.17
Red,89,France,Manseng Noir,22
Red,90,Argentina,Cabernet Sauvignon-Malbec,26.25
Red,89,Spain,Cabernet Sauvignon-Cabernet Franc,30
Red,90,Chile,Carmenère-Syrah,37
Red,80,France,Red Blend,14.75
Red,82,US,Primitivo,23.5
Red,89,Argentina,Malbec-Cabernet,45
Red,85,Portugal,Petit Verdot,26
Red,81,US,Rhône-style Red Blend,28.75
Red,81,US,Cabernet Sauvignon-Merlot,12
Red,85,Portugal,Touriga Nacional-Cabernet Sauvignon,11.2
Red,90,US,Red Blend,37.4
Red,85,France,Shiraz-Merlot,10
Red,91,India,Shiraz,12
Red,87,France,Cabernet-Syrah,17
